sampno,veh_id,veh_num,year,make,make_other,make_clean,model,model_other,model_clean,fuel_type,fuel_type_clean,vehicle_type,vehicle_type_clean,vehicle_status,how_acquired,acquired_year,acquired_month,annual_mileage,electric_miles,mpg,current_use,other_use,tnc_replacement,delivery_replacement,veh_home,personal_use,personal_miles,hv_replacement,fcev_fuel_cost
192230,192230.02,2,2019,CHEVROLET, ,CHEVROLET,,,,4,3.0,13,13, ,1,2019,3,40000, ,16,2, ,2,2,1,1,5,500, 
192230,192230.03,3,2017,ACURA, ,ACURA,,,,1,1.0,6,6, ,1,2018,12,30000, ,20,1, ,2,2,1,1,30,200, 
192230,192230.04,4,2017,CHEVROLET, ,CHEVROLET,,,,1,1.0,9,9, ,3,2018,6,30000, ,20,5, ,2,2,1,1,20,500, 
192231,192231.01,1,2017,HONDA, ,HONDA,,,,1,1.0,11,11, ,3,2017, ,5000, ,25,5, ,2,2,2, , ,60, 
192238,192238.01,1,2017,NISSAN, ,NISSAN,,,,1,1.0,10,10, ,1,2018,6,15000, ,25,2, ,2,1,1,1,40,100, 
192239,192239.01,1,2016,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1.0,10,10, ,1,2016, ,18000, ,17,4, ,2,2,1,2, ,200, 
192239,192239.02,2,2013,FORD, ,FORD,,,,3,8.0,3,3, ,1,2013, ,10000,75,90,2, ,2,2,1,2, ,400, 
192239,192239.03,3,2000,FORD, ,FORD,,,,1,1.0,9,9, ,1,2000, ,12000, ,12,2, ,2,2,1,2, ,400, 
192239,192239.04,4,2007,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2007, ,12000, ,12,5, ,2,2,1,2, ,200, 
192239,192239.05,5,2005,CHEVROLET, ,CHEVROLET,,,,1,1.0,10,10, ,1,2005, ,15000, ,14,4, ,2,2,1,2, ,200, 
192244,192244.01,1,2009,FORD, ,FORD,,,,1,1.0,12,12, ,3,2013, ,15000, ,12,2, ,2,2,1,2, ,150, 
192244,192244.02,2,2012,MINI, ,MINI,,,,1,1.0,1,1, ,3,2015, ,13000, ,18,2, ,2,2,1,1,25,150, 
192247,192247.01,1,2012,CHEVROLET, ,CHEVROLET,,,,8,6.0,13,13, ,1,2012, ,12000, ,14,5, ,2,2,1,2, ,20, 
192247,192247.02,2,2018,JEEP, ,JEEP,,,,8,6.0,8,8,1,1,2018,6,12000, ,18,2, ,2,1,1,2, ,25, 
192250,192250.01,1,2012,CHEVROLET, ,CHEVROLET,,,,1,1.0,11,11,1,3,2019,2,3000, ,15,1, ,2,2,2, , ,175, 
192251,192251.01,1,2019,DODGE, ,RAM,,,,1,1.0,13,13,1,2,2019,4,10000, ,21,1, ,2,2,2, , ,25, 
192251,192251.02,2,2018,DODGE, ,RAM,,,,1,1.0,13,13,1,2,2018,4,10000, ,21,1, ,2,2,2, , ,25, 
192251,192251.03,3,2016,DODGE, ,RAM,,,,1,1.0,13,13,1,2,2016, ,10000, ,25,1, ,2,2,2, , ,25, 
192263,192263.01,1,2010,CHEVROLET, ,CHEVROLET,,,,1,1.0,11,11, ,3,2012, ,10000, ,20,6,Youth outings,2,2,2, , ,300, 
192266,192266.01,1,2005,TOYOTA, ,TOYOTA,,,,1,1.0,13,13, ,3,2014, ,5000, ,18,5, ,2,2,2, , ,30, 
192275,192275.01,1,2006,DODGE, ,DODGE,,,,4,3.0,11,11, ,3,2010, ,15000, ,20,1, ,2,2,2, , ,300, 
192277,192277.01,1,1997,DODGE, ,DODGE,,,,1,1.0,13,13, ,3,2009, ,9000, ,12,4, ,2,2,1,2, ,100, 
192277,192277.02,2,1997,FORD, ,FORD,,,,1,1.0,13,13, ,1,1997, ,10000, ,12,4, ,2,2,1,2, ,100, 
192273,192273.01,1,2015,FORD, ,FORD,,,,1,1.0,11,11, ,3,2019,5,2000, ,20,6,transporting members to church,2,2,2, , ,200, 
192284,192284.01,1,2017,TOYOTA, ,TOYOTA,,,,1,1.0,13,13, ,1,2017, ,15000, ,25,5, ,2,2,2, , ,50, 
192288,192288.01,1,2005,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2005, ,15000, ,12,5, ,2,2,2, , ,300, 
192288,192288.02,2,2004,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2004, ,8000, ,12,5, ,2,2,2, , ,300, 
192300,192300.01,1,2017,GMC, ,GMC,,,,1,1.0,7,7, ,2,2016, ,1200, ,21,2, ,2,2,2, , ,10, 
192300,192300.02,2,2012,BMW, ,BMW,,,,1,1.0,1,1, ,3,2011, ,1200, ,18,1, ,2,2,2, , ,10, 
192300,192300.03,3,2015,TOYOTA, ,TOYOTA,,,,1,1.0,3,3, ,2,2015, ,1200, ,21,2, ,2,2,2, , ,12, 
192299,192299.01,1,2018,TESLA, ,TESLA,,,,5,4.0,3,3, ,1,2018,4,14000, ,100,3, ,2,2,1,1,40, , 
192299,192299.02,2,2007,DODGE, ,DODGE,,,,1,1.0,13,13, ,3,2009, ,12000, ,14,1, ,2,2,1,1,20,300, 
192299,192299.03,3,2017,CHEVROLET, ,CHEVROLET,,,,4,3.0,13,13, ,1,2017, ,12000, ,18,1, ,2,2,1,1,20,300, 
192296,192296.01,1,2019,LEXUS, ,LEXUS,,,,1,1.0,8,8, ,2,2019,5,10000, ,15,2, ,2,2,1,1,50,13, 
192296,192296.02,2,2018,BMW, ,BMW,,,,1,1.0,2,2, ,2,2018,1,10000, ,16,2, ,2,2,1,1,50,300, 
192304,192304.01,1,2017,NISSAN, ,NISSAN,,,,1,1.0,13,13, ,1,2017, ,15000, ,17,1, ,2,2,2, , ,200, 
192304,192304.02,2,2015,GMC, ,GMC,,,,1,1.0,13,13, ,1,2015, ,20000, ,20,3, ,2,2,1,1,5,300, 
192304,192304.03,3,2012,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2012, ,12000, ,20,2, ,2,2,1,1,10,200, 
192304,192304.04,4,2003,FORD, ,FORD,,,,1,1.0,13,13, ,1,2003, ,8000, ,19,2, ,2,2,1,1,30,100, 
192304,192304.05,5,2001,TOYOTA, ,TOYOTA,,,,1,1.0,13,13, ,1,2001, ,8000, ,18,2, ,2,2,1,1,20,100, 
192305,192305.01,1,2015,CHEVROLET, ,CHEVROLET,,,,4,3.0,13,13, ,3,2018,8,10000, ,15,5, ,2,2,1,1,5,150, 
191472,191472.01,1,2018,FORD, ,FORD,,,,1,1.0,11,11, ,1,2018,4,12000, ,20,4, ,2,2,2, , ,200, 
191470,191470.01,1,2017,FORD, ,FORD,,,,1,1.0,13,13, ,1,2017, ,55000, ,17,2, ,2,2,1,2, ,450, 
191472,191472.02,2,2004,FORD, ,FORD,,,,1,1.0,11,11, ,1,2003, ,4000, ,12,4, ,2,2,2, , ,200, 
191470,191470.02,2,2017,FORD, ,FORD,,,,1,1.0,8,8, ,1,2017, ,25000, ,15,2, ,2,2,1,2, ,450, 
191470,191470.03,3,2017,FORD, ,FORD,,,,4,3.0,13,13, ,1,2017, ,55000, ,15,2, ,2,2,1,2, ,450, 
191470,191470.04,4,2017,FORD, ,FORD,,,,1,1.0,13,13,1,1,2015, ,25000, ,12,2, ,2,2,1,2, ,700, 
191470,191470.05,5,2017,FORD, ,FORD,,,,1,1.0,8,8, ,1,2017, ,25000, ,15,2, ,2,2,1,2, ,700, 
191464,191464.01,1,2019,TESLA, ,TESLA,,,,5,4.0,3,3, ,2,2019,5,8000, ,60,3, ,1,2,2, , , , 
191464,191464.02,2,2018,SUBARU, ,SUBARU,,,,1,1.0,4,4, ,2,2018,4,8000, ,18,3, ,1,2,1,1,30,60, 
191464,191464.03,3,2018,TESLA, ,TESLA,,,,5,4.0,6,6, ,2,2018,6,8000, ,60,3, ,1,2,2, , , , 
191479,191479.01,1,2002,TOYOTA, ,TOYOTA,,,,1,1.0,12,12, ,1,2002, ,20500, ,25,1, ,2,2,1,2, ,200, 
191394,191394.01,1,2012,FORD, ,FORD,,,,1,1.0,11,11, ,3,2015, ,5000, ,14,1, ,2,2,2, , ,350, 
191394,191394.02,2,2017,FORD, ,FORD,,,,4,3.0,13,13, ,1,2017, ,15000, ,12,1, ,2,2,1,1,15,400, 
191400,191400.01,1,2018,TOYOTA, ,TOYOTA,,,,1,1.0,2,2, ,1,2018,2,38000, ,27,2, ,2,2,1,2, ,30, 
191409,191409.01,1,2014,GMC, ,GMC,,,,1,1.0,11,11, ,3,2015, ,50000, ,20,1, ,2,2,2, , ,1000, 
191407,191407.01,1,2012,JEEP, ,JEEP,,,,1,1.0,6,6, ,3,2018,7,12000, ,16,2, ,2,2,1,1,40,250, 
191400,191400.02,2,2002,GMC, ,GMC,,,,1,1.0,13,13, ,1,2002, ,20000, ,20,2, ,2,2,1,2, ,30, 
191407,191407.02,2,2019,CHRYSLER, ,DODGE,,,,1,1.0,10,10,2,1,2019,6,5000, ,22,2, ,2,2,1,1,50,250, 
191400,191400.03,3,2013,TOYOTA, ,SCION,,,,1,1.0,2,1,1,1,2013, ,27000, ,28,2, ,2,2,1,2, ,30, 
191410,191410.01,1,2018,CHEVROLET, ,CHEVROLET,,,,1,1.0,9,9, ,2,2018,6,4000, ,18,1, ,2,1,2, , ,100, 
191400,191400.04,4,2005,SCION, ,SCION,,,,1,1.0,2,2, ,1,2005, ,27000, ,34,2, ,2,2,1,2, ,30, 
191400,191400.05,5,2017,TOYOTA, ,TOYOTA,,,,1,1.0,2,2, ,1,2017, ,32000, ,27,2, ,2,2,1,2, ,30, 
191411,191411.01,1,2016,FORD, ,FORD,,,,1,1.0,10,10, ,1,2015, ,20000, ,22,1, ,2,2,2, , ,250, 
191391,191391.01,1,2013,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,3,2019,1,25000, ,17,1, ,2,2,1,2, ,200, 
191421,191421.01,1,2019,FORD, ,FORD,,,,1,1.0,13,13, ,1,2019,2,10000, ,25,1, ,2,2,2, , ,15, 
191421,191421.02,2,2019,FORD, ,FORD,,,,1,1.0,13,13, ,1,2019,2,1000, ,25,1, ,2,2,2, , ,20, 
191421,191421.03,3,2018,FORD, ,FORD,,,,1,1.0,13,13, ,1,2018,12,1000, ,20,5, ,2,2,2, , ,50, 
191391,191391.02,2,2012,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,3,2018,3,25000, ,17,1, ,2,2,2, , ,300, 
191421,191421.04,4,2018,FORD, ,FORD,,,,1,1.0,13,13, ,1,2018,12,10000, ,25,5, ,2,2,2, , ,25, 
191421,191421.05,5,2018,FORD, ,FORD,,,,1,1.0,13,13, ,1,2018,12,10000, ,25,5, ,2,2,2, , ,50, 
191391,191391.03,3,2003,GMC, ,GMC,,,,1,1.0,9,9, ,3,2014, ,100000, ,17,4, ,2,2,2, , ,300, 
191391,191391.04,4,1988,FORD, ,FORD,,,,4,3.0,13,13, ,3,2014, ,7500, ,16,1, ,2,2,2, , ,250, 
191391,191391.05,5,2013,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,3,2019,1,50000, ,17,1, ,2,2,2, , ,250, 
191431,191431.01,1,2019,NISSAN, ,NISSAN,,,,1,1.0,3,3, ,2,2019,4,12000, ,25,2, ,2,2,2, , ,30, 
191431,191431.02,2,2019,NISSAN, ,NISSAN,,,,1,1.0,3,3, ,2,2019,4,12000, ,25,2, ,2,2,2, , ,30, 
191431,191431.03,3,2019,NISSAN, ,NISSAN,,,,1,1.0,3,3, ,2,2019,4,12000, ,25,2, ,2,2,2, , ,30, 
191431,191431.04,4,2019,ACURA, ,ACURA,,,,1,1.0,8,8, ,2,2019,4,12000, ,25,2, ,2,2,2, , ,30, 
191431,191431.05,5,2018,ACURA, ,ACURA,,,,1,1.0,8,8, ,2,2018,4,12000, ,25,2, ,2,2,2, , ,30, 
191429,191429.01,1,2017,CHEVROLET, ,CHEVROLET,,,,1,1.0,9,9, ,1,2017, ,12000, ,20,1, ,2,2,2, , ,400, 
191430,191430.01,1,2017,RAM, ,RAM,,,,1,1.0,13,13, ,1,2017, ,21000, ,17,4, ,2,2,1,2, ,400, 
191429,191429.02,2,2018,CHEVROLET, ,CHEVROLET,,,,1,1.0,9,13,1,1,2019,4,15000, ,20,1, ,2,2,2, , ,400, 
191430,191430.02,2,2005,DODGE, ,DODGE,,,,4,3.0,13,13, ,3,2014, ,30000, ,15,4, ,2,2,1,2, ,400, 
191427,191427.01,1,2015,TOYOTA, ,TOYOTA,,,,1,1.0,10,10, ,1,2016, ,12000, ,21,1, ,2,2,1,2, ,100, 
191429,191429.03,3,2016,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1.0,11,11, ,1,2016, ,15000, ,20,1, ,2,2,2, , ,400, 
191430,191430.03,3,2008,DODGE, ,DODGE,,,,1,1.0,13,13, ,3,2014, ,20000, ,17,4, ,2,2,2, , ,400, 
191433,191433.01,1,2018,FORD, ,FORD,,,,1,1.0,10,10, ,2,2019,3,20000, ,22,1, ,2,2,1,2, ,200, 
191433,191433.02,2,2016,FORD, ,FORD,,,,1,1.0,10,10, ,2,2018,12,20000, ,22,1, ,2,2,1,2, ,200, 
191438,191438.01,1,2018,TESLA, ,TESLA,,,,5,4.0,6,6, ,2,2018,8,15000, ,80,6,Meetings,2,2,2, , , , 
191483,191483.01,1,2015,TOYOTA, ,TOYOTA,,,,1,1.0,12,12,3,3,2015, ,10000, ,20,5, ,2,2,2, , ,30, 
191442,191442.01,1,2018,TOYOTA, ,TOYOTA,,,,1,1.0,8,8, ,1,2018,9,40000, ,20,2, ,2,2,1,2, ,15, 
191741,191741.01,1,2011,CHEVROLET, ,CHEVROLET,,,,1,1.0,4,4,3,3,2011, ,15000, ,20,4, ,2,2,1,2, ,1000, 
191445,191445.01,1,2011,LINCOLN, ,LINCOLN,,,,1,1.0,9,9,1,1,2011, ,7000, ,14,5, ,2,2,1,1,10,300, 
191445,191445.02,2,2015,TESLA, ,TESLA,,,,5,4.0,4,4, ,1,2015, ,7000, ,150,2, ,2,2,1,1,10, , 
191445,191445.03,3,2011,LINCOLN, ,LINCOLN,,,,1,1.0,9,9,1,1,2011, ,7000, ,14,5, ,2,2,1,1,10,300, 
191492,191492.01,1,2010,FORD, ,FORD,,,,1,1.0,12,12, ,1,2010, ,2000, ,22,1, ,2,2,2, , ,300, 
191493,191493.01,1,2019,HONDA, ,HONDA,,,,1,1.0,6,6, ,2,2002, ,10000, ,30,2, ,2,1,2, , ,500, 
191493,191493.02,2,2019,HONDA, ,HONDA,,,,1,1.0,6,6, ,1,2010, ,10000, ,25,2, ,1,1,2, , ,500, 
191493,191493.03,3,2019,HONDA, ,HONDA,,,,1,1.0,2,2, ,2,2002, ,10000, ,30,1, ,1,1,2, , ,500, 
191498,191498.01,1,2019,LAND ROVER, ,LAND ROVER,,,,1,1.0,8,8, ,1,2019,5,12000, ,70,2, ,2,2,1,1,10,50, 
191498,191498.02,2,2004,FORD, ,FORD,,,,4,3.0,13,13, ,1,2004, ,5000, ,25,1, ,2,2,2, , ,50, 
191742,191742.01,1,2010,Other,International,Other,,,,4,3.0,13,13,4,3,2012, ,2500, ,18,5, ,2,2,2, , ,75, 
191507,191507.01,1,2018,GMC, ,GMC,,,,1,1.0,13,13,3,1,2018,12,5000, ,18,5, ,2,2,2, , ,25, 
191507,191507.02,2,2018,FORD, ,FORD,,,,4,3.0,13,13, ,1,2017, ,7000, ,22,2, ,2,2,2, , ,40, 
191507,191507.03,3,2018,FORD, ,FORD,,,,1,1.0,13,13, ,1,2017, ,10000, ,22,3, ,2,2,2, , ,40, 
191507,191507.04,4,2010,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2012, ,10000, ,22,4, ,2,2,2, , ,38, 
191514,191514.01,1,2015,HONDA, ,HONDA,,,,1,1.0,10,10, ,1,2015, ,15000, ,22,5, ,2,2,1,1,10,25, 
191511,191511.01,1,2017,RAM, ,RAM,,,,4,3.0,13,13,2,1,2017, ,20000, ,19,5, ,2,2,1,1,40,500, 
191511,191511.02,2,2012,RAM, ,DODGE,,,,4,3.0,13,13,2,1,2012, ,15000, ,17,5, ,2,2,1,1,10,500, 
191511,191511.03,3,2012,RAM, ,RAM,,,,4,3.0,13,13, ,1,2012, ,15000, ,16,5, ,2,2,1,1,20,500, 
191511,191511.04,4,2002,DODGE, ,DODGE,,,,4,3.0,13,13, ,1,2002, ,5000, ,12,5, ,2,2,2, , ,100, 
191530,191530.01,1,2014,CHEVROLET, ,CHEVROLET,,,,4,3.0,13,13, ,1,2015, ,12000, ,17,3, ,2,2,1,1,5,300, 
191528,191528.01,1,2017,LEXUS, ,LEXUS,,,,1,1.0,6,6, ,2,2017, ,25000, ,20,3, ,2,2,1,1,5,300, 
191528,191528.02,2,2017,BMW, ,BMW,,,,1,1.0,3,3, ,2,2017, ,12000, ,20,2, ,2,2,1,1,50,300, 
191528,191528.03,3,2017,FORD, ,FORD,,,,4,3.0,13,13, ,1,2016, ,25000, ,14,5, ,2,2,2, , ,500, 
191532,191532.01,1,2018,Other,Mistubishi,MITSUBISHI,,,,4,3.0,13,13,3,1,2018,5,1200, ,20,1, ,2,2,2, , ,1000, 
191528,191528.04,4,2012,LAND ROVER, ,LAND ROVER,,,,1,1.0,8,8, ,1,2012, ,15000, ,18,2, ,2,2,1,1,50,300, 
191532,191532.02,2,2019,BMW, ,BMW,,,,4,3.0,3,3, ,2,2019,2,4000, ,40,2, ,1,2,1,1,50,1000, 
191528,191528.05,5,2018,HONDA, ,HONDA,,,,1,1.0,8,8, ,2,2018,6,28000, ,26,3, ,2,2,1,1,15,400, 
191535,191535.01,1,1989,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,3,2003, ,2500, ,15,1, ,2,2,2, , ,200, 
191522,191522.01,1,2016,RAM, ,RAM,,,,1,1.0,13,13, ,1,2016, ,14000, ,23,3, ,2,2,1,1,25,100, 
191522,191522.02,2,2016,RAM, ,RAM,,,,1,1.0,13,13, ,1,2017, ,12000, ,20,3, ,2,2,1,1,25,150, 
191522,191522.03,3,2016,RAM, ,RAM,,,,1,1.0,13,13, ,1,2016, ,12000, ,22,2, ,2,2,1,2, ,60, 
191522,191522.04,4,2015,RAM, ,RAM,,,,1,1.0,13,13, ,1,2015, ,12000, ,13,5, ,2,2,2, , ,150, 
191522,191522.05,5,2013,RAM, ,RAM,,,,1,1.0,13,13, ,1,2013, ,12000, ,15,1, ,2,2,1,2, ,150, 
191543,191543.01,1,2018,NISSAN, ,NISSAN,,,,1,1.0,12,12, ,1,2018,8,25000, ,17,4, ,2,2,1,2, ,400, 
191543,191543.02,2,2018,TOYOTA, ,TOYOTA,,,,1,1.0,13,13, ,1,2018,7,25000, ,20,4, ,2,2,1,2, ,400, 
191543,191543.03,3,2017,NISSAN, ,NISSAN,,,,1,1.0,12,12, ,1,2017, ,25000, ,17,4, ,2,2,1,2, ,400, 
191543,191543.04,4,2017,TOYOTA, ,TOYOTA,,,,1,1.0,12,12, ,1,2017, ,25000, ,20,4, ,2,2,1,2, ,400, 
191543,191543.05,5,2017,NISSAN, ,NISSAN,,,,1,1.0,12,12, ,1,2017, ,25000, ,17,4, ,2,2,1,2, ,400, 
191547,191547.01,1,2006,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2006, ,210000, ,16,5, ,2,2,1,1,10,200, 
191547,191547.02,2,2007,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2007, ,40000, ,16,5, ,2,2,1,1,10,300, 
191547,191547.03,3,2007,FORD, ,FORD,,,,1,1.0,9,9, ,1,2007, ,35000, ,18,5, ,2,2,1,1,35,300, 
191565,191565.01,1,1987,CHEVROLET, ,CHEVROLET,,,,1,1.0,11,11, ,5,1999, ,5000, ,10,2, ,2,2,2, , ,50, 
191644,191644.01,1,2000,FORD, ,FORD,,,,1,1.0,11,11, ,1,2000, ,8000, ,20,5, ,2,2,2, , ,40, 
191575,191575.01,1,2018,RAM, ,RAM,,,,1,1.0,13,13, ,3,2016, ,50000, ,20,1, ,2,2,2, , ,10, 
191575,191575.02,2,2016,RAM, ,RAM,,,,4,3.0,13,13, ,3,2016, ,1000, ,80,1, ,2,2,2, , ,10, 
191575,191575.03,3,2014,FORD, ,FORD,,,,1,1.0,13,13, ,1,2014, ,8000, ,80,1, ,2,2,2, , ,10, 
191575,191575.04,4,2011,FORD, ,FORD,,,,1,1.0,13,13, ,3,2011, ,1000, ,80,1, ,2,2,2, , ,10, 
191575,191575.05,5,2016,RAM, ,RAM,,,,4,3.0,13,13, ,1,2016, ,2000, ,80,1, ,2,2,2, , ,10, 
191577,191577.01,1,2009,HYUNDAI, ,HYUNDAI,,,,1,1.0,3,3, ,1,2010, ,5000, ,35,5, ,2,2,2, , ,200, 
191577,191577.02,2,2019,LEXUS, ,LEXUS,,,,2,2.0,6,6, ,2,2019,5,8000, ,38,2, ,2,2,1,1,50, , 
191577,191577.03,3,2017,TOYOTA, ,TOYOTA,,,,1,1.0,12,12, ,1,2016, ,6000, ,25,5, ,2,2,2, , ,200, 
191577,191577.04,4,2002,INFINITI, ,INFINITI,,,,1,1.0,1,1, ,3,2010, ,8000, ,24,2, ,2,2,2, , ,300, 
191580,191580.01,1,2012,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1.0,8,8, ,1,2012, ,15000, ,25,2, ,2,2,1,2, ,100, 
191580,191580.02,2,1995,TOYOTA, ,TOYOTA,,,,1,1.0,13,13, ,3,1999, ,10000, ,15,1, ,2,2,2, , ,100, 
191580,191580.03,3,1998,FORD, ,FORD,,,,4,3.0,11,11, ,3,2000, ,10000, ,15,1, ,2,2,2, , ,100, 
191587,191587.01,1,2017,ASTON MARTIN, ,ASTON MARTIN,,,,1,1.0,1,1, ,5,2017, ,2222, ,22,3, ,2,2,2, , ,10, 
191574,191574.01,1,2019,TOYOTA, ,TOYOTA,,,,2,2.0,8,8, ,3,2017, ,20000, ,11,1, ,2,2,1,2, , , 
191574,191574.02,2,2019,CHEVROLET, ,CHEVROLET,,,,4,3.0,11,11, ,3,2017, ,25000, ,24,4, ,2,2,2, , ,150, 
191574,191574.03,3,2019,CHEVROLET, ,CHEVROLET,,,,4,3.0,13,13, ,3,2017, ,20000, ,10,1, ,2,2,1,2, ,150, 
191743,191743.01,1,2018,AUDI, ,AUDI,,,,1,1.0,6,6, ,1,2017, ,12000, ,24,3, ,2,2,2, , ,450, 
191593,191593.01,1,2006,FORD, ,FORD,,,,1,1.0,11,11, ,3,2008, ,12000, ,25,5, ,2,2,2, , ,125, 
191593,191593.02,2,2013,CHRYSLER, ,CHRYSLER,,,,1,1.0,10,10, ,3,2015, ,10000, ,40,5, ,2,2,2, , ,250, 
191593,191593.03,3,2005,FORD, ,FORD,,,,1,1.0,11,11, ,3,2008, ,10000, ,25,5, ,2,2,2, , ,150, 
191593,191593.04,4,2007,CHEVROLET, ,CHEVROLET,,,,1,1.0,7,7, ,3,2008, ,10000, ,25,5, ,2,2,2, , ,150, 
191593,191593.05,5,2005,FORD, ,FORD,,,,1,1.0,11,11, ,3,2008, ,10000, ,25,5, ,2,2,2, , ,200, 
191588,191588.01,1,2013,TOYOTA, ,TOYOTA,,,,1,1.0,13,13, ,1,2013, ,35000, ,17,4, ,2,2,1,1,14,310, 
191588,191588.02,2,2014,TOYOTA, ,TOYOTA,,,,1,1.0,13,13, ,1,2014, ,22000, ,18,4, ,2,2,1,1,8,310, 
191588,191588.03,3,2010,FORD, ,FORD,,,,1,1.0,13,13, ,1,2010, ,24000, ,16,4, ,2,2,1,1,10,250, 
191588,191588.04,4,2008,FORD, ,FORD,,,,1,1.0,13,13, ,1,2008, ,24000, ,16,4, ,2,2,1,1,7,300, 
191586,191586.01,1,2019,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2018,11,25000, ,25,2, ,2,2,1,2, ,50, 
191586,191586.02,2,2016,GMC, ,GMC,,,,1,1.0,8,8, ,3,2017, ,20000, ,28,6,CHECKING WORK SITES,2,2,1,1,25,75, 
191586,191586.03,3,2016,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2018,11,25000, ,25,4, ,2,2,1,2, ,75, 
191586,191586.04,4,2016,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2016, ,25000, ,25,4, ,2,2,1,2, ,75, 
191586,191586.05,5,2019,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2018,11,25000, ,25,4, ,2,2,1,2, ,75, 
191595,191595.01,1,2019,HONDA, ,HONDA,,,,1,1.0,8,8, ,3,2019,4,130000, ,25,2, ,2,1,2, , ,1000, 
191599,191599.01,1,2017,FORD, ,FORD,,,,3,8.0,3,3, ,3,2018,8,12000,40,33,2, ,2,2,1,1,15,60, 
191608,191608.01,1,2014,CHRYSLER, ,CHRYSLER,,,,1,1.0,11,10,1,3,2016, ,10000, ,20,5, ,2,1,2, , ,25, 
191608,191608.02,2,2014,DODGE, ,DODGE,,,,8,6.0,11,11,1,3,2016, ,10000, ,20,5, ,2,2,2, , ,25, 
191613,191613.01,1,2016,BMW, ,BMW,,,,1,1.0,6,6, ,1,2016, ,10000, ,20,1, ,2,2,1,2, ,300, 
191613,191613.02,2,2016,DODGE, ,DODGE,,,,1,1.0,7,7, ,3,2017, ,2000, ,19,1, ,2,2,2, , ,300, 
191615,191615.01,1,2001,FORD, ,FORD,,,,1,1.0,12,12, ,1,2001, ,2400, ,18,1, ,2,2,2, , ,200, 
191622,191622.01,1,2016,GMC, ,GMC,,,,1,1.0,13,13, ,1,2017, ,15000, ,12,4, ,2,2,1,2, ,150, 
191622,191622.02,2,2012,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2012, ,15000, ,12,4, ,2,2,1,2, ,150, 
191622,191622.03,3,2013,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2013, ,12000, ,14,6,Transport to work,2,2,1,1,50,200, 
191627,191627.01,1,2017,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1.0,9,11,1,1,2017, ,10000, ,22,1, ,2,2,2, , ,1000, 
191627,191627.02,2,2018,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1.0,11,11, ,1,2018,9,1000, ,22,1, ,2,2,2, , ,1000, 
191623,191623.01,1,2011,GMC, ,GMC,,,,1,1.0,9,9, ,1,2011, ,10000, ,16,3, ,2,2,1,1,50,500, 
191636,191636.01,1,2015,AUDI, ,AUDI,,,,1,1.0,3,3, ,3,2018,10,10000, ,19,3, ,2,2,2, , ,50, 
191636,191636.02,2,2004,FORD, ,FORD,,,,1,1.0,11,11, ,5,2010, ,5000, ,12,5, ,2,2,2, , ,40, 
191999,191999.01,1,1996,DODGE, ,DODGE,,,,1,1.0,13,13, ,1,1996, ,25000, ,14,5, ,2,2,2, , ,400, 
191760,191760.01,1,2019,FORD, ,FORD,,,,1,1.0,11,11, ,1,2019,1,10000, ,12,4, ,2,2,1,2, ,100, 
191999,191999.02,2,2010,VOLKSWAGEN, ,VOLKSWAGEN,,,,1,1.0,2,2, ,1,2010, ,15000, ,23,2, ,2,2,1,1,40,100, 
191769,191769.01,1,2005,LEXUS, ,LEXUS,,,,1,1.0,9,9, ,1,2003, ,12000, ,16,2, ,2,1,2, , ,300, 
191999,191999.03,3,2011,FORD, ,FORD,,,,4,3.0,13,13, ,1,2011, ,30000, ,18,5, ,2,2,2, , ,400, 
191769,191769.02,2,2017,TESLA, ,TESLA,,,,5,4.0,9,9, ,3,2017, ,12000, ,100,2, ,1,1,2, , , , 
191999,191999.04,4,2015,VOLKSWAGEN, ,VOLKSWAGEN,,,,4,3.0,2,2, ,1,2015, ,10000, ,35,2, ,2,2,1,1,35,100, 
